Date,Open,High,Low,Close,Volume
2026-01-01,47940.49990196656,48210.14905011484,45767.388024422944,47000.0,4311911
2026-01-02,47347.19474942714,47522.0367467869,46434.06678934687,47000.09979405922,2043772
2026-01-03,46985.665635934434,47498.04481851426,46359.82578791021,47000.01535328102,1485909
2026-01-04,46828.49233405908,48298.13475756604,46037.80726086924,46999.13261568629,2670423
2026-01-05,47112.28967598063,48313.90589519935,45576.84629002928,46999.46178149128,3721932
2026-01-06,47067.23412529002,47601.19234340288,46086.1642843251,47000.464408157306,4858067
2026-01-07,47149.33231386142,48581.549769185185,45504.10982748955,46998.47055592154,4333336
2026-01-08,47189.43990928253,48371.276308625565,46523.62633011569,46998.26610974138,3997387
2026-01-09,47353.399602697784,47755.919027700176,45596.82375479245,46997.37325127212,1717088
2026-01-10,47467.35846594843,47500.62587266662,45365.131448496984,46996.26418755572,4732583
2026-01-11,46695.59999332447,47828.27775299807,46041.835072493064,46996.98394741124,1740548
2026-01-12,46084.58934608128,48117.484689461424,45538.40414185325,46997.10566138234,3161178
2026-01-13,47493.13947902682,48005.617719334594,45686.58842989054,46996.73234304226,4230638
2026-01-14,46729.11853757295,48385.67072393736,46263.94232429052,46997.38001334266,3038835
2026-01-15,47655.255047845814,48141.38022939247,46023.21906499513,46998.286506659955,1727968
2026-01-16,47228.845837828856,47621.92205401433,45563.261444319854,46997.74694558581,4550454
2026-01-17,46973.29083256613,48232.15493487114,45263.03288339166,46999.484088331,3920423
2026-01-18,46689.66755391275,47281.302495756245,46791.712637627046,46999.623864602516,4021409
2026-01-19,46748.60580980717,47789.87691576005,46383.89635669941,46998.61472239342,1615106
2026-01-20,46911.73250398722,47199.90512222058,46528.229194113366,46998.379363042186,2587589
2026-01-21,47263.7878389024,48020.05132270581,44997.544249448765,46999.15757263457,1709009
2026-01-22,47294.80663989845,47265.706689096834,46477.0677567392,47001.866200790835,4085112
2026-01-23,46424.92068470837,47864.94478746738,45352.6243099373,47001.987414125324,3356473
2026-01-24,47727.531444133405,47900.36515761337,46162.51708587158,47003.74294331603,4532232
2026-01-25,46788.28253573563,48667.153110117986,45841.105825230414,47005.092568913744,2800525
2026-01-26,46559.1024919361,48048.47791506957,46189.60878591162,47005.15091956622,2430486
