Date,Open,High,Low,Close,Volume
2026-01-01,35019.86952247726,35592.79676054226,34435.70594905988,35000.0,4933712
2026-01-02,34494.00633235892,35979.137764702595,34223.19503610542,34997.68750034906,4360126
2026-01-03,34532.89528925766,35082.06878110414,34623.40777984651,34996.05786636927,4351148
2026-01-04,34713.313380294254,35866.217974949,34604.49059406935,34995.33390443885,4857156
2026-01-05,34800.75234446437,35545.59749459678,33990.34890127685,34996.373915456155,3674578
2026-01-06,34667.67840652649,35356.449745241436,33876.89689762659,34995.08590884628,1907775
2026-01-07,34598.034606371475,35261.789926480844,33647.07290938208,34992.989504945865,2503644
2026-01-08,34873.87946346362,35781.95577724299,33871.06636512974,34989.21901351295,3239863
2026-01-09,35538.83637365517,35737.48300333883,34450.69061769887,34991.06538124248,2466790
2026-01-10,34763.713528051834,35762.723282995554,34308.58971950877,34989.6666881845,1456804
2026-01-11,35044.385425597815,35829.11237691172,34454.419165757994,34988.867607841516,2523529
2026-01-12,35100.415796192596,36582.724068546304,34823.6353428947,34988.385894224404,4347749
2026-01-13,35052.67955162172,35059.00829496783,33898.67688618393,34986.509966984864,4060637
2026-01-14,35997.70472644231,35555.330074660495,33853.43580770835,34984.27632435243,1282302
2026-01-15,34918.97144731872,35515.10908242358,34195.29182472076,34985.400378936254,4052584
2026-01-16,34900.742777647305,35752.56029643521,34286.34949056854,34984.23692297254,4725777
2026-01-17,34991.69721941511,35550.46746863323,34193.68802776799,34983.189939687916,2274827
2026-01-18,35323.55873458187,35821.8946439212,33711.224090071504,34983.773255264874,2192557
2026-01-19,33937.00965270083,35626.88569689818,34582.30904518292,34984.74835958282,1531190
2026-01-20,35260.75766088541,35073.55331556162,34182.28732730093,34982.023320336964,4040415
2026-01-21,34994.78060659409,35874.54948614634,34009.37177115495,34983.12328000784,1179833
2026-01-22,35118.69869137065,35397.84174586374,34220.4404202615,34983.3156241089,2303158
2026-01-23,34656.781304556855,35534.22427783824,34026.47864369072,34981.34082320492,2592142
2026-01-24,34525.06448379665,35480.93467491327,33962.61669991845,34979.54702909823,1844401
2026-01-25,35264.955758137694,35893.8719451681,33579.90117561568,34979.95328747314,2652101
2026-01-26,34952.589421771394,35761.151119346185,34262.943184440286,34980.97056502043,2691519
2026-01-27,34921.625608409,36152.939930736255,34187.89291207825,34981.73183356315,4148426
2026-01-28,35239.2599499687,36479.00607244458,34159.20249883037,34980.16622216746,4278650
2026-01-29,35183.5224631513,35929.08225696808,34177.87565457694,34979.19231010242,1975622
2026-01-30,34591.453072020755,36073.07820896282,34455.584072006524,34979.60864988338,2273484
2026-01-31,34218.977258522485,36274.99158875329,34604.85395780658,34979.19775846941,3335923
2026-02-01,35012.928861719265,36217.773758152485,34451.42986581794,34978.047308705645,4831359
2026-02-02,34884.34373658477,35447.91939518434,33907.82106120393,34978.06820091085,3618925
2026-02-03,34798.737002435526,36252.70304309282,33959.14340028258,34980.4739918354,3116466
2026-02-04,34737.236660771574,35347.78598185716,34197.644028321694,34977.531992246906,1017921
2026-02-05,35407.035030236635,35190.92126370514,34276.904322680864,34976.9544991801,1829151
2026-02-06,35087.70587759636,36009.93948720687,34371.84868827268,34976.020075665765,4213753
2026-02-07,35387.73680831586,35357.78238225139,34182.93328578208,34973.744535902224,1776407
2026-02-08,35302.473088153034,35535.87652320585,34440.91424769037,34974.234635215194,4861934
2026-02-09,34736.60626282031,35831.538574277736,33768.90012096855,34971.7131189498,4640343
2026-02-10,35030.73105694468,35894.01793223417,34603.49062124317,34970.129763283716,1194173
2026-02-11,35371.427801761674,35962.345894244194,33898.25941450116,34968.70856871765,2739905
2026-02-12,34666.68008583477,35455.057828407946,33802.87743126662,34972.319720199965,2156471
2026-02-13,35492.257158787994,35275.44253773629,33681.22313811654,34973.94137968258,1281213
2026-02-14,34946.511231230135,35343.91872374252,34942.302705898794,34974.48737080023,4926403
2026-02-15,35282.13464586165,35568.438144195825,33974.03613095204,34973.50916907121,2466027
2026-02-16,35470.647044217156,36415.49626618982,34501.74241837758,34972.37289279473,3767190
2026-02-17,35299.191512769685,36073.189004287015,34164.392022499414,34972.071466110916,1042254
2026-02-18,35487.758872331346,35942.73968226089,34629.519061015264,34969.846203736015,2910721
2026-02-19,35378.832270325096,35655.75933175386,34412.591256779146,34967.613443774244,3920227
2026-02-20,35271.566289235816,35615.549318325,34101.8342584703,34967.9571028729,3995158
2026-02-21,35079.84474001272,34996.96758630216,34457.38861673414,34970.72164562068,2294508
2026-02-22,35184.28506293694,35814.95021185488,34062.69806282664,34971.901784135676,1031454
