Date,Open,High,Low,Close,Volume
2025-09-30,1462.8281795399869,1482.6093840987892,1435.8321942733899,1450.0,3614716
2025-10-01,1432.4341803164598,1480.1604803175635,1421.6453445082564,1448.2967563306988,4217833
2025-10-02,1443.704962582341,1474.8132904465633,1411.2635188984773,1446.18433984387,4369150
2025-10-03,1429.400182653459,1447.4200133441714,1429.9851219527932,1445.054975071017,4493638
2025-10-04,1436.3396102773534,1495.4816173418656,1438.9516054974417,1445.0542828685475,2028828
2025-10-05,1415.8120152367114,1449.0566369404492,1402.126617544631,1446.69425608388,1906858
2025-10-06,1449.5905755090728,1479.8578361645034,1416.1074835918034,1449.4391581847058,3197246
2025-10-07,1456.3643740080358,1451.6390675709602,1425.8576296495808,1446.6974372098457,3588701
2025-10-08,1440.7985955438355,1449.796901973964,1415.9496434023001,1446.7384237631175,1707511
2025-10-09,1459.587813935877,1463.8263622931145,1403.017371657307,1446.1388748436348,1097523
2025-10-10,1436.9863473551604,1472.5570917694627,1410.247303169492,1447.1884451307844,4352550
2025-10-11,1456.242759395,1466.8736955114339,1414.184795732172,1452.9426419304427,2497693
2025-10-12,1470.2521929335778,1477.8000549601247,1424.8080358542966,1453.078106502289,2938477
2025-10-13,1460.0720552185946,1474.3336122775581,1424.322962742754,1451.548649215914,4408958
2025-10-14,1450.688960398595,1461.4745118122073,1428.9588790227717,1453.630862643895,3674442
2025-10-15,1476.342509704833,1455.717460738084,1447.061034086121,1451.683570225572,1191456
2025-10-16,1476.2750517934371,1478.2990022571148,1419.489905417883,1448.9409777949732,2690305
2025-10-17,1437.887273810771,1480.491937264823,1419.6699164347604,1448.066036180286,3669145
2025-10-18,1434.74977857829,1488.661065001602,1423.1163697887544,1445.2086279850837,2665483
2025-10-19,1445.8067478952973,1474.1556864023446,1413.11020395492,1443.625196576509,1137848
2025-10-20,1422.1597507949687,1464.2418001275078,1419.2768062973337,1439.438554727708,1670361
2025-10-21,1459.069123883344,1483.8977944825313,1396.7191972671912,1435.413322077642,3082023
2025-10-22,1437.8611967849915,1474.7354712266745,1424.7487307045233,1430.871610227599,2297260
2025-10-23,1439.9969042372559,1470.2530605391646,1417.8324468805652,1431.610470164275,1479359
2025-10-24,1424.912598675199,1466.353415602969,1403.0920986029191,1431.371930454323,4549811
2025-10-25,1405.689158991318,1453.24943402984,1400.3895407239495,1428.012445576193,1226342
2025-10-26,1427.4982430037235,1464.4806429719965,1409.7737266838537,1427.2308772332135,4027912
2025-10-27,1408.7617704663014,1438.6160345380647,1369.6723716089534,1426.0347019717444,3889137
2025-10-28,1405.840416739001,1442.0965154103708,1393.8322686538247,1424.887680039228,3046524
2025-10-29,1451.1822871169047,1433.5204181230274,1418.9335209733097,1419.8651632031977,1592185
2025-10-30,1422.2613797647437,1446.012564900675,1400.1675540600315,1420.8830080547198,2697700
2025-10-31,1422.6932446252274,1432.7353599793719,1394.7274602114799,1423.527210883459,1780171
2025-11-01,1406.7406471032286,1465.0711703334941,1403.100478384422,1424.3129449787807,4847927
2025-11-02,1440.3381973373926,1479.3644511093994,1389.353091732118,1425.4315153257671,3416209
2025-11-03,1446.4070975109696,1453.5470649360186,1388.714073087049,1427.1595681577128,4786468
2025-11-04,1438.275353756051,1463.0291336732066,1381.4960584905275,1428.9676403134713,1011045
2025-11-05,1437.9759748258198,1433.5005807175107,1393.0604436307963,1427.2493082752565,2088895
2025-11-06,1430.3167184702108,1486.3823199550638,1409.16010507527,1430.3176755452978,1996845
2025-11-07,1420.626937704194,1454.8637636480314,1399.0894494629372,1434.2915195777166,2128669
2025-11-08,1434.8636544737137,1462.6508479005265,1411.826441519891,1435.0477207431425,2988033
2025-11-09,1423.3485181717047,1447.5276154586982,1396.6233127329715,1434.2357821629082,4733824
2025-11-10,1447.8496279529152,1456.0942767942681,1384.4702487305128,1433.2838338661795,2215878
2025-11-11,1443.603202914919,1434.7133323659375,1426.5385120054138,1433.1669663257208,3625614
2025-11-12,1448.134627408704,1466.0638236517418,1417.8229639844692,1435.5022523272014,2186597
2025-11-13,1442.853223493048,1460.6333541892886,1406.4084594753792,1435.3557455860055,3367519
2025-11-14,1402.4018815042323,1460.1564266401733,1416.210447414665,1430.5495240548032,4297715
2025-11-15,1442.6393428023027,1451.091459516713,1412.67506814626,1431.1890930906698,1297437
2025-11-16,1440.947928400872,1485.9681701765217,1428.6225239112298,1430.2582471744151,1075532
2025-11-17,1467.9148676876757,1447.7075660035812,1391.2217496166359,1429.3102018423297,2790599
2025-11-18,1442.0186411507366,1459.9924775743457,1384.2318201960472,1431.9468956304709,3433684
2025-11-19,1429.2981107473663,1490.9601775000035,1390.6115416664668,1431.6234339916407,4376401
2025-11-20,1427.5106975493613,1445.1276464282944,1396.3372572130113,1433.3234262874198,3456814
2025-11-21,1425.912221996642,1448.949774514327,1410.5553071896854,1431.556007953778,1983393
2025-11-22,1442.0160722732955,1471.9427999569061,1402.9592280530585,1430.9228009003036,3946405
2025-11-23,1419.066288360762,1446.1049081221636,1404.3963120345752,1432.304554036286,1983927
2025-11-24,1470.6995141482207,1452.260639298253,1409.5063048470802,1431.6957346353108,2792067
2025-11-25,1423.8781672098582,1485.4340754411382,1407.6912231377248,1431.070384599426,3658526
2025-11-26,1454.0829487594858,1484.9847943176724,1397.371243336883,1432.1200744983762,2696387
2025-11-27,1465.927103798211,1464.9335148053567,1377.1206844925207,1435.3283696096255,1001059
2025-11-28,1414.473585264366,1478.4483847976762,1425.6847010016975,1437.5922542489047,4194797
2025-11-29,1453.756779127316,1436.449150460579,1432.0618947916341,1435.456214045525,2395647
2025-11-30,1417.8209748987417,1472.101063099772,1390.9260306120284,1435.5011017848017,4678287
2025-12-01,1451.8927551236802,1449.0172804598974,1414.5671757893174,1435.2823295426895,1514289
2025-12-02,1457.7302934341633,1459.724198201441,1384.369627347857,1434.3983448058111,4466700
2025-12-03,1416.2219305012384,1465.5244599495838,1387.3740777387106,1432.676943638693,1493494
2025-12-04,1445.3516683832752,1468.3167224505733,1407.2600572817162,1433.271239241086,1992596
2025-12-05,1442.141836460287,1451.0854902014855,1378.5715304067187,1436.1910678433153,1237163
