Date,Open,High,Low,Close,Volume
2026-01-01,74502.84310731194,74915.01438947988,71064.8375263299,73000.0,2186123
2026-01-02,72589.50656384816,74231.90789258275,71812.84913910407,72999.363067078,2377327
2026-01-03,74090.96247052345,74786.1597938893,71564.386813016,72998.58066866573,1508673
2026-01-04,73411.86506394204,74824.80714138212,72549.29944558203,73000.88751799264,1842689
2026-01-05,73679.67245472514,75151.77548584188,71162.81758262425,72999.8668212383,2237751
2026-01-06,72808.7113031878,76334.77610075151,71193.64610889254,72999.76414308685,4393205
2026-01-07,74516.37337526519,74009.01143699283,71029.30852000718,72998.29167564839,3391601
2026-01-08,71953.93873639587,75367.32953585083,71778.6024128088,73000.42670330833,4136111
2026-01-09,73562.60315540546,73761.9359399116,71492.69008017886,72999.12093757134,2794589
2026-01-10,73141.88159359607,74256.83005580002,71335.28430616469,73001.4430050078,1737446
2026-01-11,73185.88128318013,74474.06277011192,71380.47024609533,72999.46230793801,2809779
2026-01-12,72840.01748372432,73431.09923941181,70764.67360739452,73004.53566202793,2707662
2026-01-13,73419.8839297622,74523.03566894829,71189.7602728842,73004.63526098264,1926796
2026-01-14,73233.66947429918,74454.36361622249,70743.98369050794,73005.11913312947,4988319
2026-01-15,73797.85756147216,74804.28701314096,72028.9078438524,73006.77638726997,2762827
2026-01-16,72741.90606616634,75076.13751719895,71103.09722703106,73004.19836499199,2180478
2026-01-17,72658.87039355592,74586.42372396898,71787.94095250608,73002.68737614187,3160631
2026-01-18,72836.77816077591,73338.79781199207,70531.40915945068,72997.79419625193,3865297
2026-01-19,72028.42635618079,74048.2794713618,70309.32508889782,72997.20665032166,1109880
2026-01-20,73451.20367821997,74020.20734049001,70551.35825950494,72998.01010442241,4943763
2026-01-21,72961.62296228245,74883.03554424389,71220.68786497875,72996.4080522354,1884542
2026-01-22,72668.48392286694,74321.92566747619,70523.67961189305,72994.03322062937,2562500
2026-01-23,73898.46180445277,75093.98267217558,72871.96681315916,72996.22003358007,2095364
2026-01-24,73206.93303429901,73957.67232331526,71615.65943596662,72994.52442391557,4765338
2026-01-25,72116.15346440059,75179.09128769861,71206.87687229448,72997.55548243671,4713112
2026-01-26,72166.19706735024,74148.14597817023,71878.32887385417,72995.91910276204,4034278
2026-01-27,72863.2692621836,73558.15277187653,71875.02800457101,72994.44274817932,3432699
2026-01-28,72849.88242643751,75089.46049314894,72656.71662477234,72994.8093501765,1096638
2026-01-29,72478.3712608034,74598.6107972375,71725.6769434979,72998.95093881291,4962215
2026-01-30,72774.55110855169,74807.47074092734,71819.37237896667,72999.70372486112,1008853
2026-01-31,71433.48448394997,73688.0550725591,71233.73951980549,73002.08070780804,3868244
2026-02-01,72559.13648000965,74593.04503683718,71355.8291428169,73004.25857071072,3571834
2026-02-02,72106.01207289041,75403.35992291302,71457.0792021139,73008.20212580384,2834206
2026-02-03,73152.54800553886,74819.89078206087,70228.13566844742,73007.0585406192,2567612
2026-02-04,73075.09742917755,74693.04480308936,70109.63554300352,73006.35939749883,4057612
2026-02-05,73371.61894298007,73643.84959453082,69988.25135608883,73004.57679780325,4154702
2026-02-06,73061.85253243853,74631.82424334362,71336.23364982507,73006.76843985824,4991696
2026-02-07,73896.67110886732,73999.76383443197,71322.4098577309,73004.25589781931,3993601
2026-02-08,74510.37662738994,74123.63020616506,71508.10252600307,73000.68227469202,2633926
2026-02-09,72924.57541028493,73581.84736527974,72487.62529138516,73004.77413427072,3117037
2026-02-10,72848.67649404307,75316.1270934999,72343.63975043663,73007.52571223138,3170117
2026-02-11,71910.05026805452,74260.24259176399,72255.29701324848,73009.09706628272,4449221
2026-02-12,72926.18123274481,74106.52889223615,71562.73399012214,73009.52051248593,4579729
2026-02-13,73161.94757221338,73646.9368049716,70812.80578321575,73012.20524832851,4928700
2026-02-14,73781.41648712996,73754.70500401771,71708.97039015962,73014.07500903898,2175882
2026-02-15,72630.51245568803,75092.71122567532,70921.92391509656,73012.59903817442,4423088
2026-02-16,73930.00782789104,74490.05144004214,71594.87838781829,73013.76938816934,2481231
2026-02-17,73611.12865943725,74497.14699652462,70583.95030246206,73012.92586245119,1019524
2026-02-18,72164.5226865888,74628.21192007678,70730.25200336118,73007.99096951277,4626525
2026-02-19,72238.48064500283,74954.34209208135,72105.90112216547,73009.94953171247,1344269
2026-02-20,73060.54863655342,74896.39452061149,70590.4812023822,73010.64314218382,1941152
2026-02-21,73395.3325492994,73779.95766223206,71595.45890873483,73010.0579452353,4933622
2026-02-22,73776.05426895176,74419.4191282314,71563.77460428367,73010.86034353066,3263579
2026-02-23,73771.54405186551,75746.36932010944,71403.66107170099,73013.09062528127,4136251
2026-02-24,71882.80152273073,75191.39061330291,72503.56506977865,73011.52611382789,3140742
2026-02-25,72678.78817285967,76061.98876930414,71553.39532614753,73010.17357132501,3788383
2026-02-26,73472.60246845463,73793.29984778557,72707.3924297108,73007.39830247454,2147593
2026-02-27,72760.58699160602,74728.73115864983,71075.51207492925,73008.94649341836,3154499
2026-02-28,73119.40592743446,74988.13546344807,71601.71663642031,73005.96762747742,1766920
2026-03-01,73355.99615017544,74108.39175154666,72199.35995639255,73004.54992751905,4668465
2026-03-02,73867.53041000213,75342.34422815082,70846.16842375939,73000.55467467336,2301538
2026-03-03,71504.22224851497,75772.68209546492,71684.70078726791,72997.59112364022,2794099
2026-03-04,72899.32738435283,74514.75324289897,70996.09235967499,72995.35895339039,2777867
2026-03-05,73133.69356165428,73670.57710156878,71409.65042221495,72994.82700001521,2522327
2026-03-06,71486.55245422434,74651.42057451469,70414.79544550843,72994.74806697741,3226619
2026-03-07,74202.15096038584,73491.74136721645,72492.11436736483,72994.56814521247,3124966
2026-03-08,72384.11667191326,74880.38389937351,71186.88344571405,72996.85242089148,2027063
2026-03-09,71062.31827599513,75153.38823843787,71292.00625108732,72993.54085041441,1006127
2026-03-10,73295.53215943948,75268.16933197268,72799.82783777792,72994.62019124649,3926043
2026-03-11,73124.8929963587,75142.66531763668,71745.59458736487,72993.64929456083,2873802
2026-03-12,72836.0909142023,74107.79896389438,71699.43200484426,72993.36341583804,3260424
2026-03-13,73926.05447730268,74844.61767049259,72909.13988523443,72993.22235932192,4516593
2026-03-14,71224.3677340531,74157.78872805127,71480.12709116904,72991.55796200062,2558630
2026-03-15,72663.99314427191,74964.21755272886,71748.77176490353,72991.42491118699,1322074
2026-03-16,74076.31889142115,73379.36675809496,71302.68321362777,72991.20700268302,4528683
2026-03-17,73175.3351947378,75583.24954081887,71186.81193890175,72990.75496364986,3853457
2026-03-18,73709.2675302393,73603.23021563495,72839.49097672306,72990.03277401926,1336412
2026-03-19,72455.93437317143,76126.82592612121,72298.52974276032,72990.33354874901,4003378
2026-03-20,74677.21374556365,74161.93723435038,71715.89207810446,72991.0864369877,4715884
2026-03-21,72520.32201517558,74297.2002070286,71129.11549773613,72990.6569287426,4257851
2026-03-22,74142.9985846232,74222.16512319379,72860.95560235619,72993.7360111158,4075190
2026-03-23,73189.5598206143,76444.08410159954,71502.61078493833,72996.87785946089,2406521
2026-03-24,71916.51094211437,73052.9010797896,71333.03689447307,72998.26169605147,3254541
2026-03-25,73878.72381398559,74888.1762413121,70829.19855292216,72998.68922184588,4715154
2026-03-26,72746.96808817537,73991.14666403933,72524.87030277855,72998.37599612835,2960502
