Date,Open,High,Low,Close,Volume
2025-09-30,404.9652194408698,407.8322371451236,391.1027212121071,400.0,4047705
2025-10-01,394.0984076035434,405.75129033265955,384.69488444330113,395.4926417057963,3795159
2025-10-02,397.12058195362204,405.06039932452074,393.091145058823,394.03392921435903,3394993
2025-10-03,390.06706856281255,397.4917422698416,391.3078250289401,392.7655033186405,4327931
2025-10-04,390.98455793676965,401.4917560419862,385.0536145375067,392.91065883197575,4260773
2025-10-05,392.3475884942667,396.8035395620468,378.84919005447887,391.1121977163043,3178176
2025-10-06,387.2578914912821,398.6054311430986,386.8074956875215,391.4399587462797,3853027
2025-10-07,394.2268326665315,396.73991729409886,374.6856098703574,391.1026164558634,1409324
2025-10-08,389.5345657995108,396.01538181372575,383.90308259449,389.058512977725,3563636
2025-10-09,387.20886321641035,396.67118830063964,380.5122627845911,388.01940293717814,2029417
2025-10-10,386.1810363999674,394.3824076385692,383.8318897560423,387.5354122795212,1275035
2025-10-11,385.46790875015824,399.5627418177125,382.4333299299081,388.0065480708988,2118438
2025-10-12,390.2845681561673,387.74571706272167,374.0677835446942,387.14741649165774,4284903
2025-10-13,389.20733160623087,392.7432167276567,372.93781007277966,383.9053191822337,4988026
2025-10-14,383.8171827445964,386.9222025722912,371.19261651690704,384.4645178455554,1700893
2025-10-15,391.44775183393364,395.73293772159286,375.36249490022124,383.35306161236304,2873236
2025-10-16,392.9937419911006,393.47059743062925,380.00976342025183,384.1966665164177,2042680
2025-10-17,385.2124448500784,387.5586389874406,377.4400749480374,382.95485317916206,4915403
2025-10-18,379.314562850069,386.9846532251707,370.1455099164702,382.8014351569059,3279707
2025-10-19,388.0266958012843,391.2968516036317,375.583934754993,383.69594447521405,4025284
2025-10-20,381.3720980283361,392.59794804426895,376.36279171912327,383.9821723919532,2754653
2025-10-21,384.6299700971697,393.002664267396,377.12792359533483,384.19087139179055,2640452
2025-10-22,381.99213340781137,394.4806328924056,382.50441912186756,385.23335910955234,4453250
2025-10-23,375.5590719398039,383.7841595436043,373.96879125896584,382.06559241253444,3847556
2025-10-24,384.96674950136276,393.4456694712332,370.85641310344613,382.8385314605626,1752159
2025-10-25,383.7817985989151,384.87575318155984,376.31258894664813,381.25010186485645,3843583
2025-10-26,388.16566027910204,389.6680169007998,378.9333725235163,382.4468624165119,3015988
2025-10-27,387.07560073912884,386.68549086627246,373.34475138835967,384.70747420796584,3162775
2025-10-28,386.96132419612576,392.9677921813546,381.39513038926486,382.1940629689222,3502188
2025-10-29,377.6033777776863,391.4038811992065,372.03341975678165,381.82297511930335,1295909
2025-10-30,380.8745841991412,378.77705911428495,367.9723431197469,377.2146592290064,3341342
2025-10-31,373.7094272355482,382.15233267984684,364.1149367510364,375.7083677917784,4806208
2025-11-01,382.2091851706458,377.07501437919234,365.10485783017634,376.22385645945093,3530930
2025-11-02,376.84889462152483,389.6157219358581,367.3112462468483,376.9078131311673,3609478
2025-11-03,369.5153725284907,381.52694634185355,369.5624657630843,374.4268047940998,2422261
2025-11-04,373.2941309349281,384.7684292257331,374.292624613484,378.0515059810991,1906416
2025-11-05,376.98631601831494,393.6909465999145,369.4229707991358,375.7706922971219,4424138
2025-11-06,382.5995983280606,379.96573768532147,360.95076180082293,375.9689973164971,3928759
2025-11-07,378.29080512340335,389.03312127423777,368.95998610410777,378.286395078718,4705103
2025-11-08,382.6541463522702,378.2843252574768,372.22854566515423,377.7625750005612,3653138
2025-11-09,381.6497539025407,383.3400260875168,372.0494947266175,380.66429026765326,4578652
2025-11-10,382.83554194569314,387.9506202241433,379.85817931740445,380.47218859113826,1133005
2025-11-11,383.2072446585285,385.30184375309506,375.31996185215087,380.7995904007387,3856148
2025-11-12,380.0005984876193,393.724880195725,378.9047423781772,381.0111398285452,3077280
2025-11-13,381.9364043863397,388.2188721847277,375.2067347504605,381.7911739711782,4549824
2025-11-14,375.2594803883332,388.37493028754034,372.74779313155204,381.32940500048284,2396883
2025-11-15,382.70522215588306,391.1824847062315,369.71059053420794,379.95164992966926,3705186
2025-11-16,382.8979074534943,389.2634381932214,377.37765470776486,382.1092659778214,4285083
2025-11-17,383.6231204578584,385.0901846816276,375.11485784581237,384.4267546473124,3483001
2025-11-18,380.69560656297665,383.01610817666716,373.74214926431836,382.8916431366789,1505041
2025-11-19,375.2802641713171,391.14208999456076,377.90918782326025,381.91075976451793,1027871
2025-11-20,382.0401044042362,395.40281894353154,375.95879168741243,385.56563714018387,4872300
2025-11-21,389.4042347215267,395.73376389454575,373.5318599494794,387.056298161137,3958590
2025-11-22,378.3410288648276,394.8973606288667,382.9008079351357,386.0061038552083,3811487
2025-11-23,380.3839523111374,391.25931582035423,379.7216444568021,387.4190101579874,3277710
2025-11-24,395.00190842607196,397.9905834125968,381.0683131585082,390.89800369888644,1864656
2025-11-25,392.5615054795624,398.1509152909789,380.0884344775788,391.04036728819403,2516166
2025-11-26,392.0989378299019,395.7298096122958,381.11644196248693,390.384336996668,2247420
2025-11-27,393.36154534516845,398.03149431917626,388.9895216059191,392.5288821119459,1214859
2025-11-28,387.7428798662073,400.56886110982015,388.81810773636516,389.7276503514415,1571921
2025-11-29,385.35313237341256,398.51544013307796,385.82803134508754,389.6957250325152,2167721
2025-11-30,389.6530979700393,398.9689947357911,385.86577900023497,389.28730138319514,2995297
2025-12-01,388.34184211008835,398.8659910571843,375.98879735065725,386.1560668597253,2783057
2025-12-02,379.577045605102,389.4408962683147,375.70519682385105,382.771011404261,2870693
2025-12-03,380.3182746574787,396.96546625802864,379.18016470218885,384.28810691591,2740378
2025-12-04,384.33381168458567,398.5135159651051,376.6058530772926,385.41611479166863,1968379
2025-12-05,384.0563812532014,393.9701347645837,379.9661218535319,389.7882235901334,2301686
2025-12-06,386.81800021414955,403.7735790253595,376.31380941525066,390.4371812396544,4119961
2025-12-07,398.79895707109523,395.0305714627027,385.24797914976216,388.0555759252184,4064708
2025-12-08,386.31113260736913,399.8730889382041,384.89289505068405,387.491113305518,4077303
2025-12-09,384.40696584221246,388.6241906610566,374.12561614392536,385.8307716108578,3553401
2025-12-10,384.5676506745834,393.5222299719659,377.14270928621073,385.36230402882325,1958004
2025-12-11,382.03614634645083,390.8566436517254,377.5083691019513,384.2585518870093,4914427
2025-12-12,372.65318553532853,390.0831954181878,375.41549345297966,384.1739607947259,4546510
2025-12-13,388.2910526590647,387.71130089152786,380.0188045187424,385.1661391556901,2448105
2025-12-14,385.76738990258957,400.5135077748769,381.7852668071604,386.10512372733666,4412227
2025-12-15,382.9486694039551,388.4757326610317,378.39002283630145,384.3497593984346,4961177
2025-12-16,389.75771192023427,392.4998716321213,373.6174420686368,383.8283609738035,4340733
2025-12-17,384.78691957677273,394.0060141339382,376.0610026480886,384.243606193881,4153639
2025-12-18,385.53731896781767,387.4288774416281,378.0088876677681,379.40336954812096,3186173
2025-12-19,371.9974021130793,378.7531075906456,369.9721379541792,378.21438034271074,2821696
2025-12-20,375.37182206222434,385.1194571664879,375.01246176062267,378.0447720271959,1950572
2025-12-21,377.57108688453997,386.57149691287003,371.05554648837114,378.3108563413658,3808739
2025-12-22,386.3612698213871,387.7404494664666,372.33010974104087,378.35023166243985,2846802
2025-12-23,380.5954303634949,391.522841065759,368.1209430179957,380.3992262007524,2777160
2025-12-24,380.0611833144981,389.6653278981954,378.0838520536538,380.70629774444933,4309689
2025-12-25,383.2977494665711,397.98313328020106,379.388440508488,380.995548596335,1038424
2025-12-26,384.75513740625166,396.2169076527179,376.8237911793017,385.30993818742365,4224023
2025-12-27,392.47402725626205,394.6872492999502,378.29815637254353,387.62002107249765,4732820
2025-12-28,387.1274963940253,390.7837319355947,384.2023132091526,386.2165377256406,2657477
2025-12-29,376.75286633672727,395.1491907024839,373.8958809669506,385.5690576750494,4538756
2025-12-30,382.52734291321116,382.9238310277126,373.0204766444189,381.0454448041312,2593352
2025-12-31,381.89097203922375,381.57775794743037,369.8646818086659,379.10007620124895,2606370
2026-01-01,373.18770030710755,384.7797395540647,373.32014225684014,380.6041857278527,1760638
2026-01-02,384.75541490086874,388.6503657461146,373.53515113246283,380.2001991811229,2161178
2026-01-03,379.87123895996217,390.5286570550892,375.21649732908804,382.3563624290831,2491113
2026-01-04,384.8333276524728,385.928207485473,370.36465041158374,382.0833761235014,4615601
2026-01-05,383.3927138913645,391.46884094481084,375.70248976137134,381.07072640017617,4552829
2026-01-06,382.7657723036434,390.77684686275364,374.7858901340562,383.96154070145366,3262201
2026-01-07,384.96600317150063,391.34113470844346,369.58128635458934,383.13824961258626,3413381
2026-01-08,385.90290282105036,385.81029412260256,371.83050182467963,380.38184640363494,2023269
2026-01-09,383.0088161936885,391.19556340763324,375.2493080046478,379.3917803344619,1047340
2026-01-10,379.77484660629716,384.5487843698339,374.5413504357416,377.95798936511954,3666179
2026-01-11,374.703279492428,386.9488689679138,363.82580346090845,376.6317367853946,2654621
2026-01-12,377.8688150281061,376.40511070344587,364.8643547005924,375.9500847737227,2847129
2026-01-13,369.4848068939932,377.662616650829,370.3090713979733,374.35219688142695,4681631
2026-01-14,377.823417103089,375.70495858678,369.9837443276486,374.49289494096183,1359300
2026-01-15,376.572959819764,387.0681442185538,364.82121452785896,376.3020780631551,4931407
2026-01-16,377.606209071862,378.5302332673488,364.59693202975313,374.50199520308183,4547226
2026-01-17,373.2051215058344,380.585056952907,370.2345078972383,375.06737176474013,4960048
2026-01-18,375.8433989207341,389.100990714296,363.18080879089604,376.04391122102106,3322571
2026-01-19,370.811966393141,382.2268570761644,370.0471156559704,374.6075788714934,4154172
2026-01-20,372.6029691857545,382.8950927957859,360.0712101576334,372.8985818927034,1596265
